custrefno,txnid,currstatuscode,txnamount,trndate,storeid,grefid,trnrefno,txncurrstatuscode,respCode,meraccno,mcc,txntype,payervpa,payeraccno,payerifsc,payeevpa,payeeifsc,pgmerchantId,orderNo,paytype,pyfname,drcrflag,acctype,purpose,umn,mndpattern
427932106215337,TXN210f77854d23d746819a34bdd7f39b2f7e,6010,219691.43,2025-06-15 14:30:00,6789,GREF123456,323900,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7013,PAY,99999852@ybl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,0,,
427932116215337,TXN211f77854d23d746819a34bdd7f39b2f7e,6010,221157.49,2025-06-15 14:31:00,7800,GREF123456,323901,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8931,PAY,abc_person@axl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427932126215337,TXN212f77854d23d746819a34bdd7f39b2f7e,6010,221651.83,2025-06-15 14:32:00,7414,GREF123456,323902,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5969,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,C,CREDIT,0,,
427932136215337,TXN213f77854d23d746819a34bdd7f39b2f7e,6010,223099.95,2025-06-15 14:33:00,7800,GREF123456,323903,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5021,PAY,samayraina@ibl,12345678,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,0,,
427932146215337,TXN214f77854d23d746819a34bdd7f39b2f7e,6010,223585.88,2025-06-15 14:34:00,7414,GREF123456,323904,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8043,PAY,samayraina@ibl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,D,SAVINGS,1,,
427932156215337,TXN215f77854d23d746819a34bdd7f39b2f7e,6010,225118.4,2025-06-15 14:35:00,1234,GREF123456,323905,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7032,PAY,samayraina@ibl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,D,CREDIT,1,,
427932166215337,TXN216f77854d23d746819a34bdd7f39b2f7e,6010,225901.26,2025-06-15 14:36:00,7414,GREF123456,323906,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5046,PAY,samayraina@ibl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Vinkaj,D,SAVINGS,0,,
427932176215337,TXN217f77854d23d746819a34bdd7f39b2f7e,6010,226549.36,2025-06-15 14:37:00,7414,GREF123456,323907,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5732,PAY,abc_person@axl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427932186215337,TXN218f77854d23d746819a34bdd7f39b2f7e,6010,228187.32,2025-06-15 14:38:00,7414,GREF123456,323908,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7993,PAY,samayraina@ibl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,CREDIT,0,,
427932196215337,TXN219f77854d23d746819a34bdd7f39b2f7e,6010,229450.79,2025-06-15 14:39:00,1234,GREF123456,323909,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,821,PAY,99999852@ybl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,C,CREDIT,0,,
427932206215337,TXN220f77854d23d746819a34bdd7f39b2f7e,6010,229855.28,2025-06-15 14:40:00,7800,GREF123456,323910,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8675,PAY,samayraina@ibl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,C,CREDIT,1,,
427932216215337,TXN221f77854d23d746819a34bdd7f39b2f7e,6010,231388.08,2025-06-15 14:41:00,1234,GREF123456,323911,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7513,PAY,99999852@ybl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,SAVINGS,0,,
427932226215337,TXN222f77854d23d746819a34bdd7f39b2f7e,6010,231796.67,2025-06-15 14:42:00,1415,GREF123456,323912,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5111,PAY,99999852@ybl,12345678,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427932236215337,TXN223f77854d23d746819a34bdd7f39b2f7e,6010,233478.49,2025-06-15 14:43:00,7414,GREF123456,323913,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5992,PAY,samayraina@ibl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,SAVINGS,1,,
427932246215337,TXN224f77854d23d746819a34bdd7f39b2f7e,6010,234383.08,2025-06-15 14:44:00,7414,GREF123456,323914,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5013,PAY,abc_person@axl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,C,CREDIT,1,,
427932256215337,TXN225f77854d23d746819a34bdd7f39b2f7e,6010,234579.05,2025-06-15 14:45:00,1234,GREF123456,323915,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5137,PAY,samayraina@ibl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,C,CREDIT,1,,
427932266215337,TXN226f77854d23d746819a34bdd7f39b2f7e,6010,235866.21,2025-06-15 14:46:00,1415,GREF123456,323916,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5937,PAY,abc_person@axl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Vinkaj,D,CREDIT,0,,
427932276215337,TXN227f77854d23d746819a34bdd7f39b2f7e,6010,237483.86,2025-06-15 14:47:00,7800,GREF123456,323917,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7296,PAY,abc_person@axl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,C,SAVINGS,0,,
427932286215337,TXN228f77854d23d746819a34bdd7f39b2f7e,6010,237973.77,2025-06-15 14:48:00,1234,GREF123456,323918,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,2842,PAY,samayraina@ibl,87654321,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,D,SAVINGS,0,,
427932296215337,TXN229f77854d23d746819a34bdd7f39b2f7e,6010,238777.49,2025-06-15 14:49:00,1415,GREF123456,323919,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7929,PAY,samayraina@ibl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427932306215337,TXN230f77854d23d746819a34bdd7f39b2f7e,6010,240105.98,2025-06-15 14:50:00,7800,GREF123456,323920,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5816,PAY,samayraina@ibl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,C,SAVINGS,0,,
427932316215337,TXN231f77854d23d746819a34bdd7f39b2f7e,6010,240569.98,2025-06-15 14:51:00,6789,GREF123456,323921,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7296,PAY,abc_person@axl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Vinkaj,D,CREDIT,1,,
427932326215337,TXN232f77854d23d746819a34bdd7f39b2f7e,6010,242214.74,2025-06-15 14:52:00,1234,GREF123456,323922,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5945,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,CREDIT,0,,
427932336215337,TXN233f77854d23d746819a34bdd7f39b2f7e,6010,243359.75,2025-06-15 14:53:00,6789,GREF123456,323923,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5533,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,1,,
427932346215337,TXN234f77854d23d746819a34bdd7f39b2f7e,6010,243927,2025-06-15 14:54:00,7800,GREF123456,323924,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4812,PAY,99999852@ybl,12345678,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,C,CREDIT,0,,
427932356215337,TXN235f77854d23d746819a34bdd7f39b2f7e,6010,245460.28,2025-06-15 14:55:00,7800,GREF123456,323925,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5992,PAY,abc_person@axl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,1,,
427932366215337,TXN236f77854d23d746819a34bdd7f39b2f7e,6010,245624.35,2025-06-15 14:56:00,7414,GREF123456,323926,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5713,PAY,samayraina@ibl,12345678,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Vinkaj,D,SAVINGS,0,,
427932376215337,TXN237f77854d23d746819a34bdd7f39b2f7e,6010,246562.56,2025-06-15 14:57:00,7800,GREF123456,323927,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5046,PAY,samayraina@ibl,100000021,AIRP0001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,CREDIT,1,,
427932386215337,TXN238f77854d23d746819a34bdd7f39b2f7e,6010,247964.07,2025-06-15 14:58:00,7800,GREF123456,323928,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7629,PAY,samayraina@ibl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427932396215337,TXN239f77854d23d746819a34bdd7f39b2f7e,6010,249175.66,2025-06-15 14:59:00,7414,GREF123456,323929,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7277,PAY,99999852@ybl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,D,CREDIT,0,,
427932406215337,TXN240f77854d23d746819a34bdd7f39b2f7e,6010,250171.07,2025-06-15 14:00:00,7800,GREF123456,323930,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7322,PAY,abc_person@axl,87654321,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,SAVINGS,1,,
427932416215337,TXN241f77854d23d746819a34bdd7f39b2f7e,6010,250733.71,2025-06-15 14:01:00,6789,GREF123456,323931,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,6013,PAY,abc_person@axl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,D,CREDIT,1,,
427932426215337,TXN242f77854d23d746819a34bdd7f39b2f7e,6010,252068.48,2025-06-15 14:02:00,1415,GREF123456,323932,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5198,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427932436215337,TXN243f77854d23d746819a34bdd7f39b2f7e,6010,252838.4,2025-06-15 14:03:00,1415,GREF123456,323933,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5941,PAY,abc_person@axl,100000021,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,C,SAVINGS,1,,
427932446215337,TXN244f77854d23d746819a34bdd7f39b2f7e,6010,254266.19,2025-06-15 14:04:00,1234,GREF123456,323934,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5976,PAY,abc_person@axl,100000021,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427932456215337,TXN245f77854d23d746819a34bdd7f39b2f7e,6010,254725.15,2025-06-15 14:05:00,1234,GREF123456,323935,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5998,PAY,abc_person@axl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427932466215337,TXN246f77854d23d746819a34bdd7f39b2f7e,6010,256417.98,2025-06-15 14:06:00,7800,GREF123456,323936,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,1799,PAY,samayraina@ibl,12345678,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,C,CREDIT,0,,
427932476215337,TXN247f77854d23d746819a34bdd7f39b2f7e,6010,257361.68,2025-06-15 14:07:00,1234,GREF123456,323937,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,821,PAY,99999852@ybl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,C,CREDIT,0,,
427932486215337,TXN248f77854d23d746819a34bdd7f39b2f7e,6010,257680.56,2025-06-15 14:08:00,1234,GREF123456,323938,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5300,PAY,samayraina@ibl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427932496215337,TXN249f77854d23d746819a34bdd7f39b2f7e,6010,258727.11,2025-06-15 14:09:00,6789,GREF123456,323939,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5818,PAY,samayraina@ibl,87654321,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,SAVINGS,1,,
427932506215337,TXN250f77854d23d746819a34bdd7f39b2f7e,6010,260178.38,2025-06-15 14:10:00,1415,GREF123456,323940,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8211,PAY,abc_person@axl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,0,,
427932516215337,TXN251f77854d23d746819a34bdd7f39b2f7e,6010,260782.99,2025-06-15 14:11:00,7414,GREF123456,323941,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5192,PAY,99999852@ybl,87654321,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Samay Raina,C,CREDIT,1,,
427932526215337,TXN252f77854d23d746819a34bdd7f39b2f7e,6010,261988.6,2025-06-15 14:12:00,7800,GREF123456,323942,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5816,PAY,99999852@ybl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Saurav G.,D,CREDIT,1,,
427932536215337,TXN253f77854d23d746819a34bdd7f39b2f7e,6010,262668.37,2025-06-15 14:13:00,1234,GREF123456,323943,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7211,PAY,99999852@ybl,87654321,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,SAVINGS,0,,
427932546215337,TXN254f77854d23d746819a34bdd7f39b2f7e,6010,263973.57,2025-06-15 14:14:00,7414,GREF123456,323944,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7280,PAY,99999852@ybl,12345678,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,D,SAVINGS,0,,
427932556215337,TXN255f77854d23d746819a34bdd7f39b2f7e,6010,265430.11,2025-06-15 14:15:00,1234,GREF123456,323945,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5942,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Vinkaj,C,SAVINGS,1,,
427932566215337,TXN256f77854d23d746819a34bdd7f39b2f7e,6010,265964.32,2025-06-15 14:16:00,1234,GREF123456,323946,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7841,PAY,abc_person@axl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Samay Raina,D,SAVINGS,1,,
427932576215337,TXN257f77854d23d746819a34bdd7f39b2f7e,6010,267408.94,2025-06-15 14:17:00,1415,GREF123456,323947,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5932,PAY,99999852@ybl,12345678,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Samay Raina,C,CREDIT,0,,
427932586215337,TXN258f77854d23d746819a34bdd7f39b2f7e,6010,267671.74,2025-06-15 14:18:00,7414,GREF123456,323948,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,743,PAY,abc_person@axl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,CREDIT,1,,
427932596215337,TXN259f77854d23d746819a34bdd7f39b2f7e,6010,269499.4,2025-06-15 14:19:00,1234,GREF123456,323949,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5626,PAY,abc_person@axl,100000021,SBIN000116,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,C,CREDIT,0,,
427932606215337,TXN260f77854d23d746819a34bdd7f39b2f7e,6010,269993.02,2025-06-15 14:20:00,6789,GREF123456,323950,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7997,PAY,abc_person@axl,100000021,YESB00001,vinayak@ybiz,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Samay Raina,D,SAVINGS,1,,
427932616215337,TXN261f77854d23d746819a34bdd7f39b2f7e,6010,271040.85,2025-06-15 14:21:00,1234,GREF123456,323951,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5718,PAY,99999852@ybl,100000021,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,CREDIT,1,,
427932626215337,TXN262f77854d23d746819a34bdd7f39b2f7e,6010,272312.49,2025-06-15 14:22:00,7800,GREF123456,323952,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7922,PAY,abc_person@axl,87654321,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,C,SAVINGS,1,,
427932636215337,TXN263f77854d23d746819a34bdd7f39b2f7e,6010,273177.76,2025-06-15 14:23:00,6789,GREF123456,323953,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7998,PAY,99999852@ybl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00002,AIRPAY1032,P2M,Vinkaj,C,CREDIT,1,,
427932646215337,TXN264f77854d23d746819a34bdd7f39b2f7e,6010,274065.91,2025-06-15 14:24:00,1415,GREF123456,323954,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7692,PAY,abc_person@axl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427932656215337,TXN265f77854d23d746819a34bdd7f39b2f7e,6010,274966.48,2025-06-15 14:25:00,7800,GREF123456,323955,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5300,PAY,samayraina@ibl,12345678,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,0,,
427932666215337,TXN266f77854d23d746819a34bdd7f39b2f7e,6010,275822.36,2025-06-15 14:26:00,1415,GREF123456,323956,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7278,PAY,99999852@ybl,100000021,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Samay Raina,C,CREDIT,1,,
427932676215337,TXN267f77854d23d746819a34bdd7f39b2f7e,6010,276842.79,2025-06-15 14:27:00,7414,GREF123456,323957,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5713,PAY,abc_person@axl,87654321,YESB00001,teastall@axl,YESB0MGSUPI,YBL00001,AIRP2222,P2M,Saurav G.,C,CREDIT,1,,
427932686215337,TXN268f77854d23d746819a34bdd7f39b2f7e,6010,278316.93,2025-06-15 14:28:00,1234,GREF123456,323958,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7349,PAY,abc_person@axl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Samay Raina,D,CREDIT,1,,
427932696215337,TXN269f77854d23d746819a34bdd7f39b2f7e,6010,278625.43,2025-06-15 14:29:00,7800,GREF123456,323959,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5651,PAY,abc_person@axl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Samay Raina,C,SAVINGS,1,,
427932706215337,TXN270f77854d23d746819a34bdd7f39b2f7e,6010,279590.76,2025-06-15 14:30:00,7414,GREF123456,323960,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7992,PAY,abc_person@axl,12345678,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,CREDIT,0,,
427932716215337,TXN271f77854d23d746819a34bdd7f39b2f7e,6010,281228.12,2025-06-15 14:31:00,1234,GREF123456,323961,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5422,PAY,abc_person@axl,87654321,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRP2222,P2M,Saurav G.,C,SAVINGS,1,,
427932726215337,TXN272f77854d23d746819a34bdd7f39b2f7e,6010,281507.13,2025-06-15 14:32:00,1234,GREF123456,323962,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5733,PAY,abc_person@axl,100000021,AIRP0001,vinayak@ybiz,YESB0MGSUPI,YBL00003,AIRPAY1111,P2M,Saurav G.,D,SAVINGS,0,,
427932736215337,TXN273f77854d23d746819a34bdd7f39b2f7e,6010,283033.6,2025-06-15 14:33:00,7414,GREF123456,323963,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,4011,PAY,99999852@ybl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,CREDIT,0,,
427932746215337,TXN274f77854d23d746819a34bdd7f39b2f7e,6010,283915.34,2025-06-15 14:34:00,7800,GREF123456,323964,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,8241,PAY,99999852@ybl,87654321,SBIN000116,teastall@axl,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Vinkaj,D,CREDIT,1,,
427932756215337,TXN275f77854d23d746819a34bdd7f39b2f7e,6010,285302.02,2025-06-15 14:35:00,1234,GREF123456,323965,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5714,PAY,samayraina@ibl,12345678,AIRP0001,teastall@axl,YESB0MGSUPI,YBL00002,AIRPAY1111,P2M,Vinkaj,D,CREDIT,0,,
427932766215337,TXN276f77854d23d746819a34bdd7f39b2f7e,6010,286269.96,2025-06-15 14:36:00,1234,GREF123456,323966,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7295,PAY,99999852@ybl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1032,P2M,Samay Raina,D,SAVINGS,1,,
427932776215337,TXN277f77854d23d746819a34bdd7f39b2f7e,6010,287118.97,2025-06-15 14:37:00,7800,GREF123456,323967,2220,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,5451,PAY,abc_person@axl,100000021,SBIN000116,techwisecollege@ypbiz,YESB0MGSUPI,YBL00003,AIRP2222,P2M,Vinkaj,D,CREDIT,1,,
427932786215337,TXN278f77854d23d746819a34bdd7f39b2f7e,6010,287808.03,2025-06-15 14:38:00,6789,GREF123456,323968,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7033,PAY,samayraina@ibl,100000021,YESB00001,teastall@axl,YESB0MGSUPI,YBL00003,AIRPAY1032,P2M,Saurav G.,D,SAVINGS,1,,
427932796215337,TXN279f77854d23d746819a34bdd7f39b2f7e,6010,288603.14,2025-06-15 14:39:00,1234,GREF123456,323969,2230,0,B9A33C7DECC3B776E29FE990E841157B422A7DDB2374439BFE56B797A00B5A,7911,PAY,samayraina@ibl,100000021,YESB00001,techwisecollege@ypbiz,YESB0MGSUPI,YBL00001,AIRPAY1111,P2M,Saurav G.,D,SAVINGS,0,,
